27962,D2,0,FA,2,68,0,76
27978,62,2,4,0,A6,0,0
28075,31,0,FA,7,A5,0,0
28092,D2,0,FA,7,A5,0,75
28234,31,0,FA,9,2E,0,0
28252,D2,0,FA,9,2E,2,29
28394,31,0,FA,9,2F,0,0
28412,D2,0,FA,9,2F,0,6
28554,31,0,FA,9,30,0,0
28572,D2,0,FA,9,30,3,99
28713,31,0,FA,9,31,0,0
28732,D2,0,FA,9,31,0,E
28874,31,0,FA,9,2A,0,0
28892,D2,0,FA,9,2A,80,0
29034,31,0,FA,9,2B,0,0
29052,D2,0,FA,9,2B,80,0
29131,60,79,10,1,50,0,0
29150,60,79,C,0,F4,0,0
29166,60,79,16,1,2A,0,0
29200,60,79,E,FE,70,0,0
29216,60,79,5E,0,0,0,0
29233,60,79,53,0,0,0,0
29250,60,79,FA,A,0,0,28
29266,60,79,5A,2,0,0,0
29283,60,79,A,9,9,17,0
29302,60,79,9,1C,16,0,0
29319,31,0,FA,9,2C,0,0
29335,60,79,FA,A,20,0,0
29351,60,79,73,0,0,0,0
29368,D2,0,FA,9,2C,80,0
29384,31,0,FA,9,2D,0,0
29401,D2,0,FA,9,2D,80,0
29513,31,0,FA,9,27,0,0
29532,D2,0,FA,9,27,0,0
29674,31,0,FA,9,28,0,0
29691,D2,0,FA,9,28,0,0
29834,31,0,FA,9,29,0,0
29852,D2,0,FA,9,29,0,0
29993,31,0,FA,9,23,0,0
30012,D2,0,FA,9,23,80,0
30154,31,0,FA,9,24,0,0
30172,D2,0,FA,9,24,80,0
30314,31,0,FA,9,25,0,0
30331,D2,0,FA,9,25,80,0
30474,31,0,FA,9,1E,0,0
30492,D2,0,FA,9,1E,2,37
30633,31,0,FA,9,1F,0,0
30652,D2,0,FA,9,1F,0,1
30794,31,0,FA,9,20,0,0
30812,D2,0,FA,9,20,0,85
30954,31,0,FA,9,21,0,0
30971,D2,0,FA,9,21,0,3
31114,31,0,FA,9,1A,0,0
31273,31,0,FA,9,1B,0,0
31433,31,0,FA,9,1C,0,0
31593,31,0,FA,9,1D,0,0
31754,31,0,FA,2,59,0,0
31913,31,0,FA,2,5A,0,0
31932,D2,0,FA,9,1A,80,0
31948,D2,0,FA,9,1B,80,0
31965,D2,0,FA,9,1C,80,0
31981,D2,0,FA,9,1D,80,0
31997,D2,0,FA,2,59,0,0
32014,D2,0,FA,2,5A,0,0
32074,31,0,FA,8,5,0,0
32093,D2,0,FA,8,5,0,0
32126,E1,0,FA,FE,4C,0,0
32147,92,0,FA,FE,4C,0,12
32161,E1,0,FA,FD,F4,0,0
32178,92,0,FA,FD,F4,1,2E
32194,E1,0,FA,FD,F3,0,0
32210,92,0,FA,FD,F3,1,2A
32228,E1,0,FA,FD,F5,0,0
32244,92,0,FA,FD,F5,1,2B
32261,E1,0,FA,FE,7,0,0
32277,92,0,FA,FE,7,0,32
32294,E1,0,FA,FE,9,0,0
32311,E1,0,FA,FE,A,0,0
32327,92,0,FA,FE,9,0,DE
32344,92,0,FA,FE,A,0,A0
32361,31,0,FA,7,FC,0,0
32376,D2,0,FA,7,FC,4,F5
32394,31,0,FA,8,2,0,0
32410,D2,0,FA,8,2,80,0
32562,31,0,FA,7,FF,0,0
32579,D2,0,FA,7,FF,0,0
32713,31,0,FA,A,20,0,0
32732,D2,0,FA,A,20,0,20
32874,31,0,FA,2,87,0,0
32891,D2,0,FA,2,87,0,0
33034,31,0,FA,2,5B,0,0
33081,D2,0,FA,2,5B,0,0
33127,20,0,FA,1,99,1,87
33161,60,2,28,1,90,0,0
33189,60,2,5A,2,0,0,0
33217,60,2,57,1,0,0,0
33241,60,79,C,0,EE,0,0
33263,60,79,FA,A,20,0,20
33287,60,79,E,FE,70,0,0
33310,60,79,16,1,2E,0,0
33334,31,0,FA,2,5D,0,0
33363,60,79,FA,A,0,0,28
33380,60,79,5A,2,0,0,0
33397,C0,79,5A,2,0,0,0
33414,20,0,74,0,1,0,0
33430,20,0,FA,1,26,1C,0
33446,20,0,FA,1,25,16,0
33463,20,0,FA,1,22,9,0
33480,90,0,FA,6,AF,0,1
33499,20,0,FA,1,23,9,0
33516,20,0,FA,1,24,17,0
33532,20,0,FA,1,12,3,0
33549,20,0,FA,1,21,6,0
33565,20,0,FA,4E,5C,0,58
33582,20,0,FA,1,9A,0,8
33599,91,0,FA,4E,69,0,0
33615,20,0,FA,1,99,1,87
33636,20,0,FA,13,88,0,0
33653,61,2,FA,1,99,0,0
33670,20,0,FA,8,E,0,0
33702,20,0,FA,4E,5E,0,0
33720,61,2,FA,1,9A,0,0
33736,20,0,FA,4E,61,8,C9
33753,31,0,FA,2,5E,0,0
33769,20,0,FA,4E,89,1,10
33785,20,0,FA,4E,62,1,3B
33819,20,0,FA,4E,6A,0,0
33852,20,0,FA,4E,67,0,0
33868,20,0,FA,6,41,0,1F
33885,20,0,FA,6,E6,2,58
33904,20,0,FA,6,DF,2,8A
33921,20,0,FA,4E,5B,0,3B
33938,20,0,FA,1,26,1C,0
33954,20,0,FA,1,25,16,0
33971,90,0,FA,6,AF,0,1
33987,20,0,FA,1,23,9,0
34003,20,0,FA,4E,5D,0,5
34023,22,0,FA,4E,69,0,12
34039,D2,0,FA,2,5C,80,0
34056,31,0,C,0,0,0,0
34073,22,0,C,0,EE,0,0
34089,31,0,FA,2,5F,0,0
34106,D2,0,FA,2,5F,0,1
34122,31,0,FA,6,A0,0,0
34139,22,0,FA,6,A0,1,2B
34155,31,0,16,0,0,0,0
34172,22,0,16,1,2E,0,0
34189,31,0,FA,2,61,0,0
34205,D2,0,FA,2,61,0,F0
34222,31,0,FA,2,62,0,0
34238,D2,0,FA,2,62,0,32
34257,31,0,FA,2,60,0,0
34274,E0,0,FA,FE,1E,0,0
34291,92,0,FA,FE,1E,0,0
34308,E0,0,FA,FE,1D,0,0
34324,92,0,FA,FE,1D,0,1
34340,E0,0,FA,FE,1B,0,64
34358,92,0,FA,FE,1B,0,64
34374,E0,0,FA,FE,1C,0,64
34391,92,0,FA,FE,1C,0,64
34407,D2,0,FA,2,60,0,78
34424,20,0,FA,4E,5E,0,9
34441,31,0,FA,1,1A,0,0
34457,D2,0,FA,1,1A,0,0
34476,31,0,FA,1,BA,0,0
34492,D2,0,FA,1,BA,80,0
34633,31,0,FA,1,BB,0,0
34652,D2,0,FA,1,BB,80,0
34794,31,0,FA,1,BC,0,0
34811,D2,0,FA,1,BC,80,0
34954,31,0,FA,1,BD,0,0
34972,D2,0,FA,1,BD,80,0
35113,31,0,FA,1,BE,0,0
35132,D2,0,FA,1,BE,80,0
35273,91,0,FA,FD,DE,0,0
35292,D2,0,FA,FD,DE,19,0
35434,91,0,FA,FD,DF,0,0
35452,D2,0,FA,FD,DF,3,0
35594,91,0,FA,FD,E0,0,0
35612,D2,0,FA,FD,E0,19,0
35753,91,0,FA,FD,E1,0,0
35772,D2,0,FA,FD,E1,A,0
35914,31,0,FA,FD,B4,0,0
35932,D2,0,FA,FD,B4,1,0
36073,31,0,FA,FD,B3,0,0
36091,D2,0,FA,FD,B3,1,0
36234,31,0,FA,1,BF,0,0
36393,31,0,FA,FD,B2,0,0
36553,31,0,FA,FD,B1,0,0
36713,31,0,FA,FD,B0,0,0
36874,31,0,FA,FD,AE,0,0
36914,D2,0,FA,1,BF,0,D2
36934,D2,0,FA,FD,B2,0,0
36952,D2,0,FA,FD,B1,14,0
36968,D2,0,FA,FD,B0,A,0
36984,D2,0,FA,FD,AE,0,0
37001,60,79,C,0,F2,0,0
37017,20,0,FA,6,45,0,1
37035,31,0,FA,1,21,0,0
37051,D2,0,FA,1,21,6,0
37113,E1,0,FA,FE,4C,0,0
37132,92,0,FA,FE,4C,0,12
37148,E1,0,FA,FD,F4,0,0
37165,92,0,FA,FD,F4,1,33
37181,E1,0,FA,FD,F3,0,0
37197,E1,0,FA,FD,F5,0,0
37214,92,0,FA,FD,F3,1,2C
37230,E1,0,FA,FE,7,0,0
37246,92,0,FA,FD,F5,1,2F
37264,E1,0,FA,FE,9,0,0
37280,92,0,FA,FE,7,0,21
37297,E1,0,FA,FE,A,0,0
37313,92,0,FA,FE,9,0,DC
37332,92,0,FA,FE,A,0,A1
37349,61,1,FA,0,28,0,0
37367,D2,0,FA,0,28,1,F4
37384,31,0,C,0,0,0,0
37400,22,0,C,0,F2,0,0
37416,31,0,FA,6,A0,0,0
37433,22,0,FA,6,A0,1,2F
37450,C1,2,FA,0,2B,0,0
37467,31,0,16,0,0,0,0
37483,D2,0,FA,0,2B,64,0
37498,22,0,16,1,33,0,0
37515,C1,2,FA,0,28,0,0
37532,D2,0,FA,0,28,1,90
37673,31,0,FA,2,CA,0,0
37692,D2,0,FA,2,CA,1,7F
37833,31,0,FA,1,D7,0,0
37852,D2,0,FA,1,D7,1,90
37994,31,0,FA,0,78,0,0
38011,D2,0,FA,0,78,1,7F
38154,31,0,FA,0,22,0,0
38171,D2,0,FA,0,22,80,0
38313,31,0,FA,2,63,0,0
38332,D2,0,FA,2,63,80,0
38473,31,0,FA,1,1,0,0
38492,D2,0,FA,1,1,80,0
38634,31,0,FA,2,7E,0,0
38651,D2,0,FA,2,7E,80,0
38794,31,0,FA,1,83,0,0
38813,D2,0,FA,1,83,80,0
38953,31,0,FA,1,9,0,0
38972,D2,0,FA,1,9,80,0
39113,91,0,FA,1,99,0,0
39132,D2,0,FA,1,99,1,87
39274,91,0,FA,1,9A,0,0
39291,D2,0,FA,1,9A,0,8
39434,61,1,FA,14,10,0,0
39452,D2,0,FA,14,10,18,58
39593,61,1,FA,14,11,0,0
39612,D2,0,FA,14,11,80,80
39753,61,1,FA,14,12,0,0
39772,D2,0,FA,14,12,80,80
39913,61,1,FA,14,20,0,0
39929,D2,0,FA,14,20,18,58
40074,61,1,FA,14,21,0,0
40091,D2,0,FA,14,21,80,80
40233,61,1,FA,14,22,0,0
40252,D2,0,FA,14,22,80,80
40393,61,1,FA,14,30,0,0
40412,D2,0,FA,14,30,18,58
40553,61,1,FA,14,31,0,0
40571,D2,0,FA,14,31,80,80
40714,61,1,FA,14,32,0,0
40731,D2,0,FA,14,32,80,80
40873,61,1,FA,14,40,0,0
40892,D2,0,FA,14,40,18,58
41033,61,1,FA,14,41,0,0
41052,D2,0,FA,14,41,80,80
41193,61,1,FA,14,42,0,0
41354,61,1,FA,14,50,0,0
41513,61,1,FA,14,51,0,0
41673,61,1,FA,14,52,0,0
41833,61,1,FA,14,60,0,0
41903,D2,0,FA,14,42,80,80
41921,D2,0,FA,14,50,18,58
41937,D2,0,FA,14,51,80,80
41955,D2,0,FA,14,52,80,80
41971,D2,0,FA,14,60,1C,5C
41988,60,79,C,0,EF,0,0
42005,61,1,FA,14,61,0,0
42021,D2,0,FA,14,61,80,80
42098,E1,0,FA,FE,4C,0,0
42117,92,0,FA,FE,4C,0,12
42133,E1,0,FA,FD,F4,0,0
42149,E1,0,FA,FD,F3,0,0
42167,92,0,FA,FD,F4,1,39
42183,E1,0,FA,FD,F5,0,0
42200,92,0,FA,FD,F3,1,33
42216,E1,0,FA,FE,7,0,0
42232,92,0,FA,FD,F5,1,3A
42250,E1,0,FA,FE,9,0,0
42266,92,0,FA,FE,7,0,0
42287,E1,0,FA,FE,A,0,0
42304,61,1,FA,14,62,0,0
42320,92,0,FA,FE,9,0,DB
42337,92,0,FA,FE,A,0,A1
42354,D2,0,FA,14,62,80,80
42371,61,1,FA,14,70,0,0
42387,D2,0,FA,14,70,1C,5C
42473,61,1,FA,14,71,0,0
42491,D2,0,FA,14,71,80,80
42634,61,1,FA,14,72,0,0
42651,D2,0,FA,14,72,80,80
42793,61,2,FA,14,10,0,0
42953,61,2,FA,14,11,0,0
43113,61,2,FA,14,12,0,0
43273,61,2,FA,14,20,0,0
43433,61,2,FA,14,21,0,0
43593,61,2,FA,14,22,0,0
43754,61,2,FA,14,30,0,0
43913,61,2,FA,14,31,0,0
44073,61,2,FA,14,32,0,0
44095,E0,0,FA,FE,1D,0,0
44116,92,0,FA,FE,1D,0,1
44233,61,2,FA,14,40,0,0
44393,61,2,FA,14,41,0,0
44560,61,2,FA,14,42,0,0
44715,61,2,FA,14,50,0,0
44873,61,2,FA,14,51,0,0
45033,61,2,FA,14,52,0,0
45193,61,2,FA,14,60,0,0
45353,61,2,FA,14,61,0,0
45513,61,2,FA,14,62,0,0
45674,61,2,FA,14,70,0,0
45833,61,2,FA,14,71,0,0
45992,61,2,FA,14,72,0,0
46153,31,0,FA,17,10,0,0
46173,D2,0,FA,17,10,0,60
46284,60,79,C,0,F2,0,0
46313,31,0,FA,17,11,0,0
46331,D2,0,FA,17,11,80,80
46473,31,0,FA,17,12,0,0
46491,D2,0,FA,17,12,80,80
46633,31,0,FA,17,20,0,0
46652,D2,0,FA,17,20,0,60
46683,31,0,C,0,0,0,0
46701,22,0,C,0,F2,0,0
46721,31,0,FA,6,A0,0,0
46737,22,0,FA,6,A0,1,3A
46757,31,0,16,0,0,0,0
46774,22,0,16,1,39,0,0
46793,31,0,FA,17,21,0,0
46811,D2,0,FA,17,21,80,80
46953,31,0,FA,17,22,0,0
46971,D2,0,FA,17,22,80,80
47086,E1,0,FA,FE,4C,0,0
47105,92,0,FA,FE,4C,0,12
47121,E1,0,FA,FD,F4,0,0
47137,92,0,FA,FD,F4,1,3F
47155,E1,0,FA,FD,F3,0,0
47171,31,0,FA,17,30,0,0
47190,E1,0,FA,FD,F5,0,0
47206,92,0,FA,FD,F3,1,38
47225,E1,0,FA,FE,7,0,0
47242,92,0,FA,FD,F5,1,3F
47258,E1,0,FA,FE,9,0,0
47275,92,0,FA,FE,7,0,0
47292,E1,0,FA,FE,A,0,0
47308,92,0,FA,FE,9,0,DB
47325,92,0,FA,FE,A,0,A1
47341,D2,0,FA,17,30,0,60
47357,31,0,FA,17,31,0,0
47374,D2,0,FA,17,31,80,80
47433,31,0,FA,17,32,0,0
47452,D2,0,FA,17,32,80,80
47593,31,0,FA,17,40,0,0
47611,D2,0,FA,17,40,0,60
47753,31,0,FA,17,41,0,0
47771,D2,0,FA,17,41,80,80
47913,31,0,FA,17,42,0,0
47931,D2,0,FA,17,42,80,80
48073,31,0,FA,17,50,0,0
48092,D2,0,FA,17,50,0,60
48233,31,0,FA,17,51,0,0
48253,D2,0,FA,17,51,80,80
48393,31,0,FA,17,52,0,0
48411,D2,0,FA,17,52,80,80
48553,31,0,FA,17,60,0,0
48572,D2,0,FA,17,60,0,60
48713,31,0,FA,17,61,0,0
48732,D2,0,FA,17,61,80,80
48873,31,0,FA,17,62,0,0
48891,D2,0,FA,17,62,80,80
49033,31,0,FA,17,70,0,0
49051,D2,0,FA,17,70,0,60
49193,31,0,FA,17,71,0,0
49211,D2,0,FA,17,71,80,80
49353,31,0,FA,17,72,0,0
49372,D2,0,FA,17,72,80,80
49513,31,0,FA,B,0,0,0
49531,D2,0,FA,B,0,0,0
49673,31,0,FA,B,1,0,0
49691,D2,0,FA,B,1,0,0
49833,31,0,FA,B,2,0,0
49854,D2,0,FA,B,2,0,0
49993,31,0,FA,B,3,0,0
50012,D2,0,FA,B,3,0,0
50153,31,0,FA,B,4,0,0
50171,D2,0,FA,B,4,0,0
50313,31,0,FA,B,5,0,0
50331,D2,0,FA,B,5,0,0
50473,31,0,FA,B,6,0,0
50491,D2,0,FA,B,6,0,0
50633,31,0,FA,B,7,0,0
50653,D2,0,FA,B,7,0,0
50769,60,79,C,0,EF,0,0
50793,31,0,FA,B,8,0,0
50809,D2,0,FA,B,8,0,0
50953,31,0,FA,B,9,0,0
50971,D2,0,FA,B,9,0,0
51112,31,0,FA,B,A,0,0
51131,D2,0,FA,B,A,0,0
51273,31,0,FA,B,B,0,0
51292,D2,0,FA,B,B,0,0
51433,31,0,FA,B,C,0,0
51451,D2,0,FA,B,C,0,0
51593,31,0,FA,B,D,0,0
51611,D2,0,FA,B,D,0,0
51753,31,0,FA,B,E,0,0
51771,D2,0,FA,B,E,0,0
51913,31,0,FA,B,F,0,0
51932,D2,0,FA,B,F,0,0
52071,E1,0,FA,FE,4C,0,0
52089,31,0,FA,B,10,0,0
52106,E1,0,FA,FD,F4,0,0
52122,92,0,FA,FE,4C,0,12
52140,E1,0,FA,FD,F3,0,0
52156,92,0,FA,FD,F4,1,45
52172,E1,0,FA,FD,F5,0,0
52189,92,0,FA,FD,F3,1,3B
52207,E1,0,FA,FE,7,0,0
52225,92,0,FA,FD,F5,1,40
52241,E1,0,FA,FE,9,0,0
52257,92,0,FA,FE,7,0,0
52275,E1,0,FA,FE,A,0,0
52291,92,0,FA,FE,9,0,DB
52307,D2,0,FA,B,10,0,0
52327,92,0,FA,FE,A,0,A1
52343,31,0,FA,B,11,0,0
52360,D2,0,FA,B,11,0,0
